Instance_ID,Position_Part_1_x,Position_Part_1_y,Position_Part_1_z,Anonymous_F1_Part_1,Anonymous_F2_Part_1,Anonymous_F3_Part_1,Anonymous_F4_Part_1,Anonymous_F5_Part_1,Anonymous_F6_Part_1,Position_Part_2_x,Position_Part_2_y,Position_Part_2_z,Anonymous_F1_Part_2,Anonymous_F2_Part_2,Anonymous_F3_Part_2,Anonymous_F4_Part_2,Anonymous_F5_Part_2,Anonymous_F6_Part_2,Position_Part_3_x,Position_Part_3_y,Position_Part_3_z,Anonymous_F1_Part_3,Anonymous_F2_Part_3,Anonymous_F3_Part_3,Anonymous_F4_Part_3,Anonymous_F5_Part_3,Anonymous_F6_Part_3,Position_Part_4_x,Position_Part_4_y,Position_Part_4_z,Anonymous_F1_Part_4,Anonymous_F2_Part_4,Anonymous_F3_Part_4,Anonymous_F4_Part_4,Anonymous_F5_Part_4,Anonymous_F6_Part_4,Anonymous_W1,Anonymous_W2,Anonymous_W3,Anonymous_W4,Anonymous_W5,Anonymous_W6,Anonymous_W7,Anonymous_W8,Anonymous_W9,Anonymous_W10,Action
AR5027,2.122429,3.523521,1.949375,0.00040836,-0.00016485,-6.282e-05,-9.11e-06,-4.36e-06,5.9e-07,4.055155,3.849195,2.0264279999999997,-4.832e-05,2.39e-06,-5.707e-05,7.04e-06,2.03e-06,5.2e-07,2.129736,3.453096,1.9699490000000002,0.00035091,-9.055e-05,-5.579e-05,-1.102e-05,-3.82e-06,1.6e-06,3.9730879999999997,3.890562,2.0558389999999997,2.693e-05,0.00013058,-4.527e-05,6.7e-07,1.01e-06,1e-06,2.921837,1.295051,2.2196919999999998,2.689409,4.061762,2.246309,64.96501953482658,2.0,149.46252308116033,2.5466798413236007,Action_2
AR5562,4.710343,5.10123,2.386295,-0.01140733,-0.00033015,-0.0094002,0.00090195,0.00040066,-0.00133137,4.839763,5.1425849999999995,2.646975,0.00213569,0.00235726,-0.00217239,-1.831e-05,-0.00097594,0.00170931,4.693601999999999,5.064458,2.43534,-0.00678509,0.00332812,0.00409267,0.00076083,0.00148911,-0.00124874,4.837494,5.096292,2.668614,0.00183714,0.00285373,-0.00792948,0.00028859,-0.00080201,0.00220435,4.745205,4.702372,2.7000439999999997,4.748711,4.976113,2.710718,128.35892411560346,7.0,369.97427734482636,3.57942206075506,Other_Action
AR2848,4.692088,4.759604,1.516899,0.00127071,0.00106038,-0.00025921,-0.00024228,-2.931e-05,5.518e-05,5.407446,4.755672,1.5001520000000002,0.01087089,0.01227146,0.00153412,0.00737539,0.0012819,0.00117285,4.36267,4.668744,1.569373,0.00086004,0.00189806,-0.00029296,-0.00016383,-0.00011782,7.249e-05,5.621912,4.780978,1.546956,0.00455146,-0.00074961,0.00059547,0.00485227,-0.00148469,0.0006377999999999999,5.08592,1.581156,1.762318,5.079218,4.151754,1.738314,89.84096026208374,3.0,164.89291215477888,2.9938283789422533,Other_Action
AR0725,4.713643,4.913087,2.399363,0.00014872,0.00428928,-0.01064002,0.00045099,0.00120486,-0.00359727,4.79575,5.128197,2.257996,0.00109181,-0.00045461,-0.00342302,-1.16e-06,0.00026403,0.00037581,4.6895809999999996,4.92664,2.444681,0.00015671,0.00428464,-0.01065481,0.00045091,0.0012049,-0.00359712,4.790622,5.091639,2.279874,0.00070702,-0.0016589000000000005,-0.00537924,-8.7e-07,6.691e-05,0.00013352,4.652005,4.701848,2.554973,4.683187,4.9703300000000015,2.600132,119.09024155706709,6.0,327.6420879116244,3.4475711988101128,Other_Action
AR4809,3.622489,5.272811,1.8248950000000002,0.00047969,0.00016398,-1.69e-06,3.037e-05,0.00019193,-1.826e-05,4.830323,1.286203,1.72177,-0.0012128,-0.00193578,0.00029946,0.0005263999999999999,0.00124071,0.0002553,3.602354,5.011046,1.8499459999999999,0.00048247,0.00019945,-5.09e-06,2.975e-05,0.00018367,-1.746e-05,5.048701,1.4728299999999999,1.730927,-0.00124215,-0.0019613,0.0002982,0.0005332999999999999,0.00124657,0.00025559,4.42521,1.863477,1.9635779999999998,4.448222,3.967972,1.969148,87.06895421725784,3.0,178.36090754265868,2.947752533945141,Action_1
AR1086,4.529904,5.126848000000002,2.446586,0.00286026,-1.854e-05,0.00537843,-0.00014872,-0.00023811,8.312e-05,4.817024,5.1035699999999995,2.482405,0.00466966,-0.01139465,-0.02115249,2.64e-06,0.00015625,3.563e-05,4.5431550000000005,5.087984,2.451315,0.00118259,-0.00027334,0.00800419,-0.00012962,-0.00013202,0.00027714,4.802098,5.064799,2.529777,0.00409194,-0.00732696,-0.01111888,-0.00020919,0.00025424,-0.00030277,4.695775,4.692821,2.5883439999999998,4.684154,4.964804,2.60438,121.77536953115818,6.0,338.4954835458401,3.486299047213248,Other_Action
AR1029,3.967479,5.2944059999999995,1.8121060000000002,0.00101928,0.00084593,-0.0011485999999999998,-0.00062209,-0.00071166,0.00041185,5.073247,5.236786,1.835796,-0.00090661,0.00910646,-0.00327202,-0.00096033,0.00076501,0.00013064,3.774804,5.013853,1.8525029999999998,0.00096639,0.00144196,-0.00098392,-0.00056044,-0.00029086,0.00054554,5.3107370000000005,4.97701,1.8719869999999998,-0.0031063,0.00768055,-0.00317237,-0.00080218,0.00083759,0.00012863,4.508311,1.8244360000000002,1.975228,4.567214,4.211136,1.9741240000000002,89.24175279203104,3.0,183.9557570031939,2.984114964257912,Other_Action
AR4915,5.473643,2.8480529999999997,1.510481,-0.00028127,0.00066946,0.00015258,-4.229e-05,4.8e-07,1.592e-05,5.573476,3.060684,1.5219200000000002,0.00035369,-1.01e-05,0.00012105,0.00061534,-2.019e-05,6.876e-05,5.235944,2.919181,1.542554,-0.0002485,0.00065965,0.00014815,-4.08e-05,4e-08,1.572e-05,5.889286,3.147037,1.531307,0.00030927,-2.225e-05,0.00011973,0.00029663,-0.00011537,4.11e-05,5.475848,1.1846219999999998,1.726392,5.582471,4.04591,1.7501060000000002,94.76046355659612,3.0,168.38658019641906,3.074647976665947,Action_2
AR7525,4.582079,4.962899,2.313165,0.00434836,0.02245089,0.02269101,-0.00173047,-0.007661399999999999,-0.00634465,4.809425,5.0253239999999995,2.402927,0.00695709,-0.0053257,-0.0055656,0.00085517,0.00132593,-0.00216338,4.58616,4.969836,2.370502,0.00770078,0.03405216,0.04184474,0.00068737,0.00174339,0.00363561,4.8050690000000005,5.018679,2.459116,0.00685787,-0.00486776,-0.00196198,-0.00041492,-2.79e-06,-0.0010458,4.708787999999998,4.697237,2.5976779999999997,4.694928,4.968554,2.628591,122.55241997558107,6.0,341.69020090262563,3.4974154734981084,Action_1
AR2204,4.621264,5.134043,2.482529,0.00066179,0.00105538,0.00201294,0.00102924,-0.00094669,-0.00417906,4.811193,5.140832,2.770092,-0.00173309,-0.00082613,0.00368349,-0.00086938,-0.00044024,0.00842888,4.614682,5.0915940000000015,2.524681,-0.0004824,0.00189668,0.00452183,0.00067157,-0.00068418,-0.00339475,4.813002,5.0982910000000015,2.748121,-0.00086815,-0.00228838,0.01176698,-0.0004332,-0.00041353,0.00704424,4.691775,4.704921,2.6241470000000002,4.700183999999999,4.9724699999999995,2.679707,123.3527881485948,6.0,347.09092748664057,3.5088327533419137,Other_Action
AR3701,4.178825,5.215859,2.02326,-0.00035995,0.00064969,-9.547e-05,0.00020028,0.00016003,-3.123e-05,5.35135,5.307869999999999,1.968763,-0.00087749,-0.00025859,-2.312e-05,-0.0002366,-0.00011465,-4.07e-06,4.008348000000002,5.027011,2.050642,-0.00036056,0.00064899,-9.54e-05,0.00020264,0.00016263,-3.161e-05,5.5866050000000005,5.087512,2.012983,-0.00087667,-0.00025942,-2.298e-05,-0.00023987,-0.00011161,-4.7e-06,4.889384,1.8358,2.127183,4.852869999999999,4.2586059999999994,2.130443,104.2128098657122,4.0,229.49766642337525,3.224998376010754,Other_Action
AR5733,4.185205000000002,4.57541,1.6762,0.00032904,-0.00019672,5.159e-05,0.00044508,0.00035237,1.83e-06,4.895868,4.083939,1.573719,0.00463175,-0.00835764,-0.00198027,3.554e-05,-0.00182386,1.049e-05,4.086069999999999,4.446201,1.7084169999999999,-0.00062498,-0.00013959,0.0001314,-0.00022312,0.00035693,-1.667e-05,5.1806339999999995,4.0345629999999995,1.627873,0.00737167,0.00389754,0.00233022,-0.00010284,-0.00068116,1.375e-05,4.649869,1.8892779999999998,1.963919,4.602041000000002,4.1716169999999995,1.9441400000000002,91.51164029081295,3.0,187.6027933108191,3.0219143066293257,Other_Action
AR4228,6.127426,3.874022,1.534881,0.00020744,-0.00831654,0.00028941,-0.00175057,0.00189294,0.00101528,4.2757580000000015,3.273483,1.474069,0.03055692,-0.02293498,-0.00013132,-0.00473963,-0.00604574,-0.00037157,5.7319330000000015,3.75815,1.526684,-0.00043582,-0.00784144,-6.36e-06,-0.00186683,0.00186656,0.00074328,4.694709,3.425326,1.499272,0.02350032,-0.01748658,-0.00010823,0.00010533,-1.952e-05,-0.00010854,5.0832510000000015,1.607852,1.765098,5.0206,4.279128,1.739416,89.93919963634804,3.0,165.6317059127746,2.9954025061079865,Action_1
AR2536,5.539376,4.321738,1.480797,-0.00065291,0.00017538,1.1e-06,-0.00015390000000000005,-7.829999999999999e-05,-1.893e-05,5.392258,4.605022,1.501185,-0.00116976,-0.00280273,-0.00024851,0.00027996,0.00088624,7.942e-05,5.166748999999999,4.266042,1.541779,-0.00056001,0.0001188,3.499e-05,-0.00011681,-8.194e-05,-1.455e-05,5.605154,4.484138,1.553493,-0.00088451,-0.00191538,-0.00021523,0.00021518,0.0006366000000000001,6.397e-05,5.2445379999999995,1.6225120000000002,1.754843,5.2047360000000005,4.210429,1.757598,92.25254968925744,3.0,168.7202126319936,3.0337008417993365,Other_Action
AR9816,3.412172,4.292431,1.913501,-0.02754365,-0.02840456,0.00259491,-0.00225248,-0.00468128,-0.00111754,6.513134,4.231555,1.85808,0.02311145,-0.028281,0.0042235,0.00205288,-0.0049478000000000005,-0.00048336,3.563568,4.428187,1.996835,-0.0251487,-0.026891900000000003,0.00099831,-0.0026865,-0.00568669,-0.00142994,6.397387999999999,4.307180000000002,1.8970939999999998,0.01648374,-0.021160400000000003,0.0039765,0.00298038,-0.00603703,-0.00079823,4.861717,1.869262,2.093585,4.853527,4.271634,2.128509,101.99150276398115,4.0,221.51268342823752,3.1903632685706813,Action_1
AR3798,5.175659,4.269468,1.4706270000000001,0.00013964,-1.508e-05,-5.17e-06,2.3e-07,3.3e-07,-1.26e-06,4.603779,4.2917190000000005,1.487771,-0.00024265,0.00017522,4.05e-05,1.146e-05,-4.964e-05,-1.163e-05,4.841635,4.232381,1.532462,0.0001294,-8.66e-06,-5.6e-06,1.33e-06,-7e-07,-6.4e-07,4.986897,4.252688,1.536857,-0.0001803,0.00016587,2.25e-05,7.25e-06,-3.391e-05,-9.24e-06,5.073397,1.6373659999999999,1.7695610000000002,5.048293,4.261830000000002,1.740575,89.99200435273191,3.0,166.22451675420461,2.9962786033206257,Other_Action
AR3306,1.608351,2.601702,1.981984,0.0052025,0.00615484,0.00200776,0.00019517,0.00059705,0.00044209,3.633693,3.6971190000000003,1.978288,0.00401941,0.00249342,0.00103956,0.00010121,0.00021404,0.00010409,1.587842,2.76275,1.991988,0.00502288,0.00545721,0.00236533,0.00039215,0.00075657,0.00050236,3.698806,3.759295,2.008248,0.00133495,0.00027087,3.978e-05,-3.204e-05,9.375e-05,1.914e-05,2.856211,1.323615,2.238874,2.636784,4.0871379999999995,2.257253,64.05473446498192,2.0,148.8202767344219,2.528773723846007,Action_1
AR1193,1.788602,4.431106,2.2455529999999997,0.01252052,-0.00460801,-0.00177518,-0.00024559,0.00083114,1.345e-05,4.090044,3.26451,2.1016779999999997,0.00150724,-0.00048832,0.00019638,-0.00029235,-0.00023498,1.327e-05,1.735436,4.0935760000000005,2.255262,0.00774077,-0.00441829,-0.00112426,-0.00047542,0.00038223,7.828e-05,3.8400239999999997,3.242841,2.219827,0.00092728,2.543e-05,-6.709e-05,-0.00017084,-5.531e-05,4.266e-05,2.505864,0.9638494000000001,2.37059,2.4178349999999997,3.444475,2.4341169999999996,59.48704311971624,2.0,144.3393447112331,2.4372886861756857,Action_1
AR4882,4.095326999999998,5.267797,2.008649,-4.66e-05,0.00067734,5.09e-06,-8.527e-05,-5.636e-05,5.95e-06,5.493697,5.365609,2.003257,0.00019637,0.00015189,-6.346e-05,1.721e-05,3.339e-05,-3.5e-07,4.027578,5.061104,2.050318,-4.984e-05,0.00066741,7.08e-06,-8.62e-05,-5.920000000000001e-05,6.53e-06,5.505569,5.082017,2.012568,0.00019702,0.00013621,-6.293e-05,1.738e-05,2.947e-05,-2.3e-07,4.79577,1.831775,2.124552,4.8303080000000005,4.282876,2.133873,102.09550355245807,4.0,224.7524714482819,3.1919998034210466,Other_Action
AR1063,4.497923999999999,5.533938,1.661407,-0.00101874,0.00111925,0.00027134,-3.027e-05,-0.00039223,0.00011881,6.711674,5.413857,1.6400150000000002,-0.00022517,-0.00092639,0.00015042,-2.735e-05,0.00026746,-2.493e-05,4.492496,5.158028,1.683243,2.763e-05,0.00064186,-0.00011922,8.674e-05,-0.00047581,4.086e-05,6.606075,5.1463980000000005,1.646471,3.644e-05,-0.00106995,0.00016285,-4.18e-06,0.00027426,-2.48e-05,5.527349,1.434616,1.7834130000000001,5.554442,4.12617,1.7660900000000002,98.8046463408414,3.0,182.12896024537892,3.1396729227957803,Other_Action
AR1367,4.7764809999999995,5.440216,1.570114,0.0001997,0.00293797,-0.00014427,0.00015769999999999998,0.0009817,-8.02e-05,6.123986,4.6744330000000005,1.458726,0.00095771,0.00099577,-0.00027701,-1.478e-05,-0.00039616,3.125e-05,4.632061,5.086167,1.5934030000000001,0.00034959,0.00296287,-7.561e-05,0.00017956,0.00098377,-7.444e-05,6.287307,4.573077,1.503598,0.00011674,0.00114286,-0.00014896,3.268e-05,-9.583e-05,5.350000000000001e-05,5.5565739999999995,1.437188,1.720391,5.623744,4.195422,1.72302,95.83073879733969,3.0,170.89595070363,3.09184085949358,Other_Action
AR4789,4.6508970000000005,4.533853,1.915245,0.00057362,-0.00058349,4.89e-06,-3.637e-05,-6.54e-05,-9.28e-06,4.631688,4.5553099999999995,1.918409,0.01659051,0.00016154,0.0001206,0.00369476,0.00061261,-0.00048111,4.512996,4.526095,1.958416,-0.00054716,-0.0020493000000000004,-0.00022617,6.702e-05,0.00026043,-2.945e-05,5.1851720000000014,4.552331,1.961481,0.0009626,-0.00179285,0.00016027,0.00043452,-7.343e-05,7.719e-05,4.9151440000000015,1.904936,2.0995939999999997,4.88259,4.254316,2.138752,103.40578932294443,4.0,225.21437453149417,3.212445618455821,Other_Action
AR3953,4.042643,5.180586,1.774199,-0.00214361,0.00537519,-0.00030831,8.672e-05,0.00023522,-4.641e-05,4.834403,5.368166,1.756961,0.00277197,0.00178099,-0.004305699999999999,-0.00222827,0.00209215,9.85e-05,3.747898,4.971962,1.8052979999999998,-3.575e-05,0.00309361,-0.00012622,3.855e-05,0.00020636,-4.545e-05,5.05005,5.090031,1.792013,0.00107062,-0.00211147,-0.00316839,-0.00123026,0.00059329,-9.701e-05,4.335955,1.7842040000000001,1.983952,4.441031,4.189591,1.960822,86.20932697668323,3.0,178.5102516946086,2.9329723139095605,Other_Action
AR2683,3.406857,3.084835,1.622258,-0.00878902,0.01445167,-0.00092115,0.00075506,0.0002526,9.525e-05,6.714378,2.9496849999999997,1.658449,0.01056989,0.00263492,-0.00095968,-0.00145723,-4.642e-05,8.18e-05,3.384389,3.369654,1.5809879999999998,-0.01023417,0.0076141,-0.00029169,0.00102389,-0.00036989,-9.74e-06,6.74609,3.2148220000000003,1.629794,0.00922087,0.00761847,-0.00080937,-0.00104756,-0.00092141,-8.444e-05,5.09165,1.6805830000000002,1.732745,5.11695,4.287212,1.725168,88.44468528693399,3.0,160.45710181210447,2.9702745797737284,Other_Action
AR1761,4.00544,4.239432,1.65955,-8.667e-05,-7.29e-06,0.00016232,9.8e-07,3.68e-06,-6.15e-06,5.4077410000000015,4.593383,1.638203,-0.00040947,-0.00155989,0.00027447,7.803e-05,-0.00021561,4.11e-06,3.895282,4.188343,1.7065080000000001,0.0016617,0.00125656,8.240000000000001e-05,0.00060125,0.00080161,0.00019981,5.381002,4.552043,1.6938,0.00065917,-0.00362901,0.00014555,0.00047592,-0.00072353,-5.37e-06,4.753458,1.8574279999999999,1.899988,4.615803,4.117653,1.906443,90.50519433574358,3.0,179.60702715206475,3.0052476035268714,Action_2
AR0316,1.2458129999999998,5.509647,2.130261,-0.00346615,0.00343282,0.00078153,-0.00065531,0.00089154,0.00012566,2.509014,4.164584,1.9548459999999999,0.00971711,-0.00387202,0.00027871,0.00120682,-0.00088483,-2.692e-05,1.272706,5.175669999999998,2.159615,-0.00080846,0.00089764,0.00015933,-0.00031648,0.00024878,4.488e-05,2.766594,4.146325,1.9923560000000002,0.01132557,-0.0032497,0.00081477,0.00145296,-0.00078113,7.049999999999999e-05,2.7959080000000003,1.331623,2.262317,2.648499,4.080967,2.2549900000000003,63.360386358545334,2.0,148.7755887049462,2.5150010335655932,Action_1
AR0379,4.228854,4.832036,1.943843,-0.00644902,0.00386678,-0.00099047,0.00026446,0.00088534,0.00022456,5.264496,3.949761,1.884801,-0.00359872,0.00238433,0.00179102,-0.00011997,-0.00123768,3.781e-05,4.116397,4.72556,1.992336,-0.01255282,0.00019927,0.00238086,0.00028709,0.00116427,8.457e-05,5.269414,3.9361599999999997,1.881862,-0.00142491,0.00296625,0.00276199,-8.713e-05,-0.00086643,6.141e-05,4.875282,1.8692229999999999,2.0947270000000002,4.859022,4.2463120000000005,2.125283,102.33017761440864,4.0,222.2910900192733,3.195682217933129,Action_1
AR1613,1.926252,3.304032,2.218249,0.00072633,-0.00165375,6.575e-05,-0.0003551,-1.921e-05,9.797e-05,3.003831,1.864985,1.991736,-0.00167104,-0.0116386,-0.00249445,-8.957e-05,-0.00025749,8.294e-05,1.764416,3.223307,2.264109,0.00095145,-0.00209311,3.74e-05,-6.597e-05,-6.82e-05,-3.025e-05,3.013345,1.874807,1.9890169999999998,1.364e-05,-0.0009757,-0.00045658,6.712e-05,0.00044791,8.665e-05,2.108724,0.8693844000000001,2.388504,2.34075,3.302912,2.429411,50.444270001599996,2.0,123.35784084327445,2.2442583872843165,Other_Action
AR2845,4.655683,4.925952,2.256702,-0.0094076,-0.00140982,-0.03846679,0.00062246,-0.00134484,-0.00611045,4.768229,4.8906529999999995,2.241192,-0.00075792,0.00226827,0.03164082,-6.697e-05,-0.00013257,-0.00131367,4.663583999999998,4.922589,2.196366,-0.01559468,0.00917827,0.01580261,-0.00160733,0.00128135,0.00441427,4.7855739999999996,4.913126,2.318293,-0.00075048,0.00229401,0.03175741,-5.026e-05,-0.00012289,-0.00130026,4.7047930000000004,4.6956050000000005,2.602927,4.688487,4.9670830000000015,2.616258,122.6952083318442,6.0,342.6901303077973,3.49946177706101,Action_1
AR5670,4.387946,4.970509,1.8760459999999999,0.00477728,0.0026807,0.00323334,-0.00089129,-0.00218428,0.00059673,5.112979,4.9162870000000005,1.8795540000000002,-0.00991095,0.00553997,0.00255788,0.001437,0.00040977,-4.245e-05,4.194221,4.7082760000000015,1.9444240000000002,0.00467826,0.00552474,0.00140228,0.00085587,0.0004298,0.00013126,5.372718,4.703385,1.968934,-0.01002384,0.00898409,-0.0004214,-0.00221691,0.00134012,-0.00038889,4.929321,1.845575,2.130811,4.855561,4.247866,2.133234,105.24077181813827,4.0,232.087949531529,3.2409028694687843,Other_Action
AR5277,3.739491000000001,5.200405,1.791025,0.00283012,0.0022951,0.00065726,-0.00335186,-0.00420701,5.311e-05,3.4509839999999996,3.3410889999999998,1.452849,0.00276833,0.04125061,0.00146393,0.00070645,-0.00106312,-0.00016548,3.660905,4.893279,1.8424900000000002,-0.00113087,0.00715101,-0.00011134,0.0005480000000000001,0.0032173,-0.00047499,3.816731,3.252964,1.5139639999999999,0.00500016,0.03033065,0.00152314,1.738e-05,-0.00014624,-0.00049365,4.325089,1.683771,1.9573900000000002,4.33568,4.036626,1.937282,84.8338747632568,3.0,172.84973191949717,2.909619555493467,Action_1
AR0114,3.479264,2.7021290000000002,1.9850849999999998,-0.01229087,0.01112407,0.00055188,-0.0013485,-0.00016969999999999998,0.00035380000000000003,6.402705999999999,2.784625,1.941228,0.0028497,0.008208799999999999,-0.00100655,0.00032733,-0.0006348,0.0001151,3.478628,2.824595,1.9924520000000001,-0.00994569,0.00504404,0.0007381,-0.00127904,-0.00270562,0.00029902,6.392374,2.884779,1.941903,-0.0008638,0.01771944,-0.00020203,-0.00087935,0.00334296,0.00031831,4.887592,1.8466790000000002,2.13073,4.855654,4.289773,2.127027,104.3496855558654,4.0,230.26283921831603,3.2270944984862155,Action_1
AR0077,4.116383,5.3202989999999994,1.988573,0.00076523,-1.727e-05,-7.214e-05,-0.00015374,4.395e-05,1.187e-05,5.189630999999999,5.315180000000002,1.95806,-0.00011255,-9.741e-05,-3.248e-05,-5.64e-06,3.359e-05,-7.79e-06,4.013415,5.030444999999999,2.036348,0.0005842999999999999,-9.931e-05,-0.00011665,-0.00013691,3.851e-05,1.194e-05,5.474904,5.088655,1.985616,-0.00013083,-8.286e-05,-3.424e-05,-6.18e-06,3.402e-05,-7.83e-06,4.899385,1.833577,2.124572,4.864779,4.273006,2.118233,104.29883418075673,4.0,229.4252682555407,3.226313095193955,Other_Action
AR1028,1.8688040000000001,3.276425,1.904184,0.00045433,0.00201215,0.00037376,3.9e-05,-9.148e-05,-2.037e-05,3.6848330000000002,3.21178,2.0228669999999997,-0.00150228,0.00255536,0.00032761,0.00012731,-0.00015167,-2.247e-05,1.663514,3.364351,2.018394,0.00041477,0.00185654,0.00020833,-1.195e-05,-8.385e-05,-2.204e-05,3.526097,3.327064,2.155158,-0.00129433,0.00191825,0.0002329,0.00010729,-0.0001355,-1.802e-05,2.41213,0.8561376,2.389237,2.427748,3.441868,2.4186959999999997,57.715062329632644,2.0,140.8416749843013,2.4006562112909884,Action_2
AR1354,3.925101,4.0530550000000005,1.571767,-0.00268431,0.01724062,0.00064052,-0.00046142,-0.00138084,-0.00014197,5.085154,2.647548,1.8085759999999997,-0.00320531,0.01643919,-0.00093759,-0.00101067,-0.00108883,0.00031660000000000005,3.7238510000000002,4.126165,1.681238,-0.00860842,0.00631054,0.00186023,0.00038744,-0.00322783,-0.00011649,5.140446,3.027893,1.825747,3.792e-05,0.01075424,-0.00100535,-0.00016666,7.919e-05,0.00026210000000000003,4.269582,1.799116,1.957758,4.388507,4.163069,1.9650330000000005,83.77077974603985,3.0,171.49275826105148,2.8911603755509656,Other_Action
AR0444,5.022988,4.788507,1.538761,0.00065503,0.00016477,-0.00010649,-4.618e-05,-3.235e-05,6.72e-06,6.126624,1.7533310000000002,1.6137920000000001,0.00430992,0.01882734,-0.00221238,2.532e-05,-0.00037514,-5.3e-05,4.785897,4.820976,1.573104,-0.00010614,0.00041552,-0.00010944,0.00010881,-1.686e-05,-1.367e-05,6.260624,2.138028,1.592035,0.00023259,0.00367893,-0.00133001,-1.632e-05,-0.00033872,-4.097e-05,5.374932,1.578601,1.7206970000000001,5.427693,4.205897,1.736131,92.7145768530962,3.0,166.1731274574891,3.0411559262234484,Action_1
AR1532,4.463881,5.369299,1.9639650000000002,0.00018382,-0.00061317,6.711e-05,0.00417124,0.00204209,-0.00042153,5.149062000000002,5.2183470000000005,1.95714,0.00180522,-0.00067649,0.00013982,-0.00069386,-0.00047614,-5.823e-05,4.1784669999999995,5.168805,1.999873,-9.259e-05,-0.00074084,-5.338e-05,0.00126971,0.00204948,-0.00049805,5.417225,5.0389349999999995,2.001769,0.00181382,-0.00070183,0.00013505,-0.00069911,-0.00047098,-5.727e-05,4.834892,1.837592,2.140315,4.856175,4.27631,2.1367849999999997,103.68958380694252,4.0,229.78648461127617,3.2168605613206185,Other_Action
AR0790,4.213518,5.241868,1.9288419999999997,-0.00030244,0.00096993,-0.00013828,-9.5e-05,0.00012243,1.75e-06,6.075044999999999,2.38833,1.8621330000000005,-0.00881675,0.00423811,0.00636285,0.00116646,0.00036551,0.00043504,4.079319,4.938389,1.983206,-9.204e-05,0.0007693999999999999,-0.00013469,-6.378e-05,0.00011042,6.29e-06,6.033078,2.777257,1.856434,-0.00451682,-0.00089917,0.0058201,0.00130508,0.00048865,0.00030169,4.876026,1.8413509999999997,2.1305680000000002,4.870203,4.273265,2.13496,104.09516630790795,4.0,229.65041107132183,3.223151402396108,Action_1
AR3160,1.684908,3.0580220000000002,2.007518,-0.00135891,0.00030633,0.00033222,-5.93e-06,1.271e-05,3.55e-06,4.593091,3.132103,2.170897,0.00152457,0.00624478,-0.00123446,0.00027428,0.00076182,-0.00011931,1.681012,3.203786,2.030386,-0.00149528,0.00064728,0.00027287,2.322e-05,-1.157e-05,-6.09e-06,4.45558,3.453582,2.1862630000000003,0.00280128,0.00155029,-0.00112865,0.00044073,-5.26e-06,-8.352e-05,3.026479,1.302763,2.221187,2.848961,4.06719,2.244803,67.3396307626259,3.0,154.87249708071474,2.59275448328086,Other_Action
